GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0080041,ADP-ribose pyrophosphohydrolase activity,5,2,0.08,18,0.00229,0.00229,0.00229,Misin01G126400.v7.1|Misin02G129500.v7.1
GO:0036455,iron-sulfur transferase activity,5,2,0.08,19,0.00229,0.00229,0.00229,Misin16G239400.v7.1|Misin17G245600.v7.1
GO:0004420,hydroxymethylglutaryl-CoA reductase (NAD...,6,2,0.09,20,0.00340,0.00340,0.00340,Misin04G231700.v7.1|Misin07G235200.v7.1
GO:0042802,identical protein binding,237,10,3.65,21,0.00392,0.00392,0.00055,Misin01G204900.v7.1|Misin01G365000.v7.1|Misin02G034300.v7.1|Misin02G341800.v7.1|Misin05G231900.v7.1|Misin06G175300.v7.1|Misin08G294800.v7.1|Misin16G183600.v7.1|Misin17G184000.v7.1|Misin18G214100.v7.1
GO:0004802,transketolase activity,8,2,0.12,22,0.00622,0.00622,0.00622,Misin17G073700.v7.1|Misin17G073800.v7.1
GO:0004722,protein serine/threonine phosphatase act...,181,8,2.78,24,0.00720,0.00720,0.00720,Misin02G413800.v7.1|Misin05G176900.v7.1|Misin05G340800.v7.1|Misin06G174200.v7.1|Misin14G045600.v7.1|Misin16G064200.v7.1|Misin16G215000.v7.1|Misin17G216700.v7.1
GO:0050661,NADP binding,127,6,1.95,28,0.01399,0.01399,0.03258,Misin01G185400.v7.1|Misin02G171100.v7.1|Misin04G051100.v7.1|Misin04G231700.v7.1|Misin05G231900.v7.1|Misin07G235200.v7.1
GO:0004425,indole-3-glycerol-phosphate synthase act...,12,2,0.18,29,0.01408,0.01408,0.01408,Misin07G146400.v7.1|Misin12G111300.v7.1
GO:0016671,"oxidoreductase activity, acting on a sul...",93,5,1.43,30,0.01454,0.01454,0.04062,Misin01G367300.v7.1|Misin07G322300.v7.1|Misin07G508600.v7.1|Misin08G217000.v7.1|Misin17G177900.v7.1
GO:0033840,NDP-glucose-starch glucosyltransferase a...,1,1,0.02,31,0.01539,0.01539,0.01539,Misin19G002300.v7.1
GO:0047274,galactinol-sucrose galactosyltransferase...,13,2,0.2,32,0.01647,0.01647,0.01647,Misin03G086800.v7.1|Misin04G077500.v7.1
GO:0051920,peroxiredoxin activity,13,2,0.2,33,0.01647,0.01647,0.01647,Misin08G156300.v7.1|Misin19G190600.v7.1
GO:0003700,DNA-binding transcription factor activit...,1094,27,16.83,26,0.01963,0.01160,0.00942,Misin01G025400.v7.1|Misin01G050800.v7.1|Misin02G034400.v7.1|Misin03G330700.v7.1|Misin04G313500.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin05G318500.v7.1|Misin06G200900.v7.1|Misin06G253900.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin07G046400.v7.1|Misin07G068300.v7.1|Misin08G046900.v7.1|Misin08G100000.v7.1|Misin08G156300.v7.1|Misin08G222000.v7.1|Misin09G114000.v7.1|Misin10G000200.v7.1|Misin12G210400.v7.1|Misin13G081900.v7.1|Misin18G059600.v7.1|Misin18G060600.v7.1|Misin19G157300.v7.1|MisinT178900.v7.1|MisinT358700.v7.1
GO:0004030,aldehyde dehydrogenase [NAD(P)+] activit...,15,2,0.23,35,0.02173,0.02173,0.02173,Misin07G056700.v7.1|Misin10G053600.v7.1
GO:0004640,phosphoribosylanthranilate isomerase act...,15,2,0.23,36,0.02173,0.02173,0.02173,Misin07G146400.v7.1|Misin12G111300.v7.1
GO:0052692,raffinose alpha-galactosidase activity,15,2,0.23,37,0.02173,0.02173,0.02173,Misin04G395100.v7.1|Misin14G066100.v7.1
GO:0008568,microtubule-severing ATPase activity,41,3,0.63,39,0.02506,0.02506,0.02506,Misin05G014900.v7.1|Misin06G004500.v7.1|Misin06G267500.v7.1
GO:0035251,UDP-glucosyltransferase activity,508,14,7.82,41,0.02698,0.02698,1.00000,Misin01G358800.v7.1|Misin02G063300.v7.1|Misin03G095900.v7.1|Misin03G300300.v7.1|Misin04G317100.v7.1|Misin06G219500.v7.1|Misin06G256100.v7.1|Misin09G069900.v7.1|Misin15G153000.v7.1|Misin16G229500.v7.1|Misin19G002300.v7.1|Misin19G069400.v7.1|Misin19G088300.v7.1|MisinT266700.v7.1
GO:0019158,mannokinase activity,17,2,0.26,42,0.02758,0.02758,0.02758,Misin05G037300.v7.1|MisinT434100.v7.1
GO:0004340,glucokinase activity,17,2,0.26,43,0.02758,0.02758,0.02758,Misin05G037300.v7.1|MisinT434100.v7.1
GO:0052684,"L-serine hydro-lyase (adding indole, L-t...",2,1,0.03,44,0.03054,0.03054,0.03054,Misin19G191900.v7.1
GO:0000403,Y-form DNA binding,2,1,0.03,45,0.03054,0.03054,0.03054,Misin03G294900.v7.1
GO:0000404,heteroduplex DNA loop binding,2,1,0.03,46,0.03054,0.03054,0.03054,Misin03G294900.v7.1
GO:0000406,double-strand/single-strand DNA junction...,2,1,0.03,47,0.03054,0.03054,0.03054,Misin03G294900.v7.1
GO:0004585,ornithine carbamoyltransferase activity,2,1,0.03,48,0.03054,0.03054,0.03054,Misin07G459800.v7.1
GO:0003868,4-hydroxyphenylpyruvate dioxygenase acti...,2,1,0.03,49,0.03054,0.03054,0.03054,Misin07G052900.v7.1
GO:0008824,cyanate hydratase activity,2,1,0.03,50,0.03054,0.03054,0.03054,Misin01G204900.v7.1
GO:0010487,thermospermine synthase activity,2,1,0.03,51,0.03054,0.03054,0.03054,Misin03G183100.v7.1
GO:0051060,pullulanase activity,2,1,0.03,52,0.03054,0.03054,0.03054,Misin12G010600.v7.1
GO:0030946,"protein tyrosine phosphatase activity, m...",2,1,0.03,53,0.03054,0.03054,0.03054,Misin16G042800.v7.1
GO:0004417,hydroxyethylthiazole kinase activity,2,1,0.03,54,0.03054,0.03054,0.03054,Misin05G153100.v7.1
GO:0016768,spermine synthase activity,2,1,0.03,55,0.03054,0.03054,0.03054,Misin03G183100.v7.1
GO:0016719,"carotene 7,8-desaturase activity",2,1,0.03,56,0.03054,0.03054,0.03054,Misin03G061600.v7.1
